source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C17,C36,Cd14,Itgb2,3.752604,0.0,13.744791,0.4780377255815971,16.316926807340295,0.6425501,0.8199062,0.00797737429393996,0.29529713252496914
C17,C36,Copa,Cd74,3.71875,1.0,5.3828125,-0.372769749990858,-inf,0.012524247,0.7401961,1.0,0.2981501087884728
C36,C17,Serpinf1,Plxdc2,0.20052083,0.939,0.03938802,-0.06806358934562493,-0.33834815348396896,0.136006,0.1959559,1.0,0.2988886075815789
C17,C17,Ccl4,Ccr1,3.7083333,0.98,9.667968,-0.09061026431681081,3.8624975203662224,0.14914578,0.7924556,1.0,0.30101434746422745
C36,C36,Lcn2,Fcgr3,3.6953125,0.386,13.520508,-0.026526852280040883,96.93954144683693,0.39833573,0.8186884,0.7451379175853781,0.30388972691651234
C17,C36,Gnai2,Cxcr2,3.6536458,1.0,7.344075,-0.08494743286303594,-14.939577965388466,0.3109153,0.76893884,1.0,0.3067762520591101
C17,C17,Ptdss1,Jmjd6,0.20833333,0.993,0.039496526,-0.2150560130518483,-0.3463285789345003,0.10538506,0.19617271,1.0,0.30736488962527486
C36,C36,Il16,Cd9,3.640625,0.0,5.7773438,0.1795734295916371,30.66760558185241,0.43104872,0.74693924,0.10941012370412834,0.3096739284628354
C17,C36,Ccl4,Ccr1,3.6380208,0.985,8.862305,-0.12229235393273946,3.7660151833574353,0.13671698,0.7852092,1.0,0.3125826335064181
C17,C36,Col14a1,Itga1_Itgb1,0.203125,0.0,0.041015625,0.256072390744633,0.42945697506825437,0.84000003,0.1991654,0.30923542498473333,0.31582342030521043
C17,C36,Il16,Cd9,3.6354165,0.0,5.710937,0.1749993867881322,30.750270697044886,0.4260941,0.7458451,0.1172320957097609,0.31696638987652204
C36,C17,Arpc5,Adrb2,3.6354165,0.0,10.807291,0.5756007250419245,6.451419075772029,0.69378173,0.80146766,0.01957175273104648,0.31696638987652204
C17,C36,Lgals1,Cd69,3.625,0.998,12.890625,-0.04067703538533082,-22.400082060832943,0.20231125,0.8151206,1.0,0.321374847497135
C36,C36,Apoe,Scarb1,4.296875,1.0,4.75,-0.23526496782730033,-inf,0.023490602,0.72799116,1.0,0.32167450647988205
C17,C17,Icam2,Itgam_Itgb2,0.25,0.918,0.041232638,-0.06630347900500191,-0.8701024974199034,0.103598684,0.19958657,1.0,0.324264218228679
C17,C17,Ccl4,Ccr5,3.6145833,0.953,8.59375,0.16452326062301603,8.26380945717618,0.28291574,0.78260297,1.0,0.32432746560530556
C17,C36,S100a9,Itgb2,3.5755205,0.665,12.621418,0.046394644933155364,-inf,0.09003068,0.8135251,1.0,0.33026532017742966
C17,C17,Hras,Tlr9,0.22916666,0.974,0.041666664,-0.02947525406421367,-0.4352885463700129,0.13175501,0.2004243,1.0,0.33268730200297425
C17,C17,Ccl2,Ccr2,3.572917,0.0,11.476564,0.42423219486803077,26.18632379071562,0.8162434,0.8062048,0.007045013481659333,0.3332505262857617
C17,C36,Hspa8,Ldlr,4.375,1.0,4.6054688,-0.17719479364514795,-47.717861900890185,0.16920206,0.72492105,1.0,0.3335606799334545
C17,C36,Cd14,Itga4,3.5729165,0.0,12.187499,0.46778432225093974,30.13256406352133,0.724505,0.8108569,0.007045013481659333,0.3362464620273219
C17,C36,Gnai2,S1pr4,3.5364583,1.0,5.913411,-0.0453333463503576,-14.612116444317728,0.3147572,0.749133,1.0,0.339253134101617
C36,C36,Tctn1,Tmem67,0.2109375,0.008,0.04296875,0.16105056811024276,0.6663442775954419,0.6439025,0.2029013,0.33813791702728796,0.3410926902353895
C17,C17,Gnai2,P2ry12,3.4791665,1.0,5.213975,0.09476477935484154,-14.901370002055716,0.33629844,0.7371201,1.0,0.3422705498410551
C36,C17,Selplg,Itgb2,3.4661458,0.018,8.997069,0.054413318721975135,4.224459429169901,0.26322877,0.7864791,0.5903597266884437,0.3483372410388982
C17,C36,Gnai2,F2r,3.4505208,1.0,4.864258,-0.12270595286208152,-8.00627810418193,0.33972046,0.7303383,1.0,0.3513864864581336
C36,C36,Apoe,Ldlr,4.28125,1.0,4.5,-0.2987692051741055,-inf,0.017849766,0.72260517,1.0,0.35171254878940117
C17,C36,Nampt,Adora2a,0.2265625,0.044,0.043945312,0.13072238454006846,0.16545364318150094,0.48214284,0.2047247,0.599660801238711,0.3536676495653892
C36,C36,Lama5,Dag1,0.2109375,0.102,0.043945312,0.11186250470596407,0.17631554785351308,0.48387095,0.20472468,0.5763002187333081,0.3536676495653892
C17,C36,Pf4,Ldlr,4.1458335,0.437,4.3476562,0.05435348318956297,-168.90245289071015,0.3329677,0.71914023,1.0,0.3578480707724168
C36,C36,Tgfb1,Itgb3,4.046875,0.0,4.236328,0.28121474966264665,18.312723705551225,0.74459314,0.71651316,0.016364899079895755,0.3609315288463283
C17,C17,Lgals1,Ptprc,3.3645835,0.999,11.263022,-0.11193641157436977,-37.11117708022833,0.11852919,0.8047333,1.0,0.36368864423944364
C17,C17,Nampt,Itga5_Itgb1,0.22916666,0.571,0.045572914,-0.02321639820486482,-0.16638406512622544,0.20588236,0.20770113,1.0,0.3662028984947254
C36,C17,Igfbp4,Lrp6,3.361979,0.001,5.8219395,0.2480156498274541,16.577809778766362,0.47031647,0.7476653,0.1300443682671953,0.366790314762538
C17,C36,Grn,Sort1,5.369793,0.0,4.197918,0.5291827990152593,13.10466978391051,0.65732765,0.7155872,0.007045013481659333,0.3702445161947737
C17,C17,Gnai2,Adcy7,3.3958333,1.0,4.1966147,-0.15240779187707743,-15.717766982818945,0.19920117,0.7155556,1.0,0.3733695772567394
C36,C17,Lama5,Dag1,0.21875,0.056,0.046875,0.12785446702921988,0.2760801382899507,0.516129,0.21002859,0.5138096834160073,0.3745376905676685
C36,C36,Hsp90aa1,Itgb3,4.0,0.0,4.1835938,0.2615330894466452,31.182647559115455,0.79687494,0.7152392,0.02575048552666214,0.3765048883307234
C36,C36,Icam1,Spn,2.140625,0.0,0.7675781,0.1864288050577953,7.533865304198565,0.35173032,0.51827306,0.21105137777329352,0.3784229366987488
C36,C17,Csf1,Sirpa,3.2838545,0.0,10.77116,0.586324319793335,13.55409475581235,0.85621136,0.8012011,0.007045013481659333,0.3824532043121701
C36,C17,L1cam,Itga5_Itgb1,0.23697916,0.249,0.047851562,0.03403197358434702,0.29149510647081467,0.3097454,0.21174425,0.673314778705856,0.3828548801352677
C17,C17,Adam9,Itgb1,1.1250001,0.132,0.763889,0.200581613361825,4.315223255164602,0.45789367,0.51767164,0.49109479537245054,0.38360051874283996
C17,C17,Gnai2,Adcy9,3.1145833,1.0,0.7630208,-0.11505195044453956,-15.698866130579994,0.27888164,0.5175296,1.0,0.38591609095097357
C36,C17,Hsp90b1,Tlr1,5.408854,0.0,4.1253257,0.32714070647030846,24.089323731385818,0.64057624,0.7138088,0.00828713943532249,0.3859723180735434
C17,C17,S100a8,Itgb2,3.2500002,0.798,8.249566,-0.18998287052319107,-inf,0.038359597,0.7791057,1.0,0.38878989598398045
C36,C36,Tln1,Itgb3,3.9453125,0.0,4.1220703,0.3325325499873292,15.52092099877095,0.73166925,0.71372813,0.007045013481659333,0.38914848747205705
C17,C17,Bsg,Slc16a7,1.25,1.0,0.7599826,0.023606100439700767,-5.6402207349382385,0.30069768,0.5170315,1.0,0.3905750156193104
C17,C36,Calr,Mpl,1.09375,1.0,0.76562506,-0.10440636271485056,-38.14136001593293,0.16791606,0.517955,1.0,0.39232283536134244
C17,C17,Ly86,Cd180,3.604167,0.0,4.1145835,0.6486338502437377,12.969103272920028,0.85053414,0.71354234,0.007045013481659333,0.3923347197760371
C36,C36,Ptgs2,Alox5,2.3515625,0.0,0.7788086,0.27617388748461774,14.852616629356792,0.90436596,0.52008605,0.01743765830099234,0.3934962952983889
C36,C17,Anxa2,Tlr2,3.200521,0.0,5.8486333,0.499554726490272,25.74872065928547,0.88859767,0.7480965,0.007045013481659333,0.3951669558689059
C17,C17,Rtn4,S1pr2,1.635417,0.007,0.7552084,0.16053674789844968,1.5171540508736663,0.33195022,0.51624465,0.27191949023878537,0.3952711474997208
