source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C17,C17,Il15,Il15ra_Il2rb_Il2rg,0.24583337,0.965,0.047777787,-0.03317830059697077,-1.5582495219193646,0.11961473,0.26493007,1.0,0.21797314731839107
C17,C17,Gnai2,P2ry12,3.9458325,0.862,7.6124964,0.00015633334390019807,2.395601438137703,0.41482446,0.8198,1.0,0.22034451163928026
C17,C36,Gnai2,S1pr4,3.9287872,0.0,7.3818164,0.891859205793285,-1.3165736091875875,0.37999186,0.8175159,0.25669871931544846,0.22316364490663532
C36,C36,Tgfb1,Itgb1,3.9090908,0.008,7.338843,0.43384084048288685,7.662804303873955,0.2740652,0.81707996,0.527404481024234,0.22599801024639346
C17,C17,Ly86,Cd180,3.9083326,0.0,6.621663,0.10357967917929603,12.46591999018396,0.9140401,0.80926955,0.07306676855067132,0.22884763073918568
C36,C17,Tgfb1,Acvrl1,3.8386362,0.001,6.390908,0.6261423757715494,10.819803319929898,0.6927757,0.80651706,0.01599371570847195,0.23171237938144534
C36,C36,Col16a1,Itga1_Itgb1,0.22727273,0.022,0.04958678,0.8993526213299973,0.29308657560035967,0.7659574,0.26856446,0.3841771847285055,0.23243773459319025
C36,C36,Fadd,Tradd,0.22727273,0.24,0.04958678,0.2588788566758763,0.27330194536263785,0.3655054,0.26856446,0.6568126668620046,0.23243773459319025
C17,C17,Fam3c,Lamp1,4.1375003,0.0,5.2451386,0.07337175918762455,17.80018015276117,0.6993813,0.7906335,0.06778275090201005,0.24332211161207068
C36,C17,Vim,Cd44,7.984849,0.0,5.2121224,0.7259528149918045,8.672223116949901,0.15891539,0.7901104,0.16157701179447254,0.24626195171605852
C36,C17,Fadd,Traf2,0.22803032,0.041,0.050000012,0.2876311888641288,0.19144640375123256,0.39378408,0.26938036,0.7345765801925764,0.2468520976387475
C17,C17,S100a9,Itgb2,3.7166667,0.598,11.830208,-0.004480562348888592,316.1158849578136,0.45027336,0.85010517,0.5148605308059486,0.25218610737009
C17,C36,Bmp2,Smo,0.23257577,0.24,0.05151516,0.0670269216653775,0.581849061623595,0.5620609,0.27232823,0.5536212906556861,0.2564338085221688
C17,C36,Grn,Tnfrsf1b,5.852274,0.329,5.113638,-0.21815739294091097,21.78091203357095,0.2518786,0.78852427,1.0,0.25816927016788255
C17,C36,Ccl2,Ccr2,4.297349,0.845,5.0643945,-0.1918164088164884,54.79696396703152,0.17420156,0.7877164,0.8895844893283456,0.26118286978585176
C36,C17,Clcf1,Sorl1,0.23257579,0.123,0.051515162,0.15226671725221824,-0.6429575109650248,0.18636173,0.27232823,1.0,0.2659932622515244
C17,C36,Cd14,Itgb2,3.6715908,0.123,12.752273,0.1547138472753669,16.74015124161846,0.5497266,0.8548245,0.3083008440206398,0.2733826363112815
C36,C17,L1cam,Itga5_Itgb1,0.28560606,0.002,0.053030305,0.5583385382278745,0.09452115808933353,0.18709376,0.27520984,1.0,0.27553050042820676
C36,C17,Gnas,Adcy7,3.969697,0.003,4.848484,0.537887353538048,6.4255111746920734,0.44544736,0.78405076,0.09303138765812163,0.2826837523227692
C17,C17,Ptdss1,Jmjd6,0.23333338,0.979,0.053333353,-0.03642395601502537,-0.5766045678772025,0.11350846,0.27577853,1.0,0.28504550176966637
C36,C36,Hspa8,Ldlr,8.863637,0.013,4.7603307,0.3041042061884364,1.4306100853556272,0.2536636,0.78249335,0.8582115446123878,0.28895578153675455
C36,C36,Ybx1,Notch1,4.5909095,0.004,4.710744,0.6286320938320769,17.881560381075708,0.39948875,0.78160095,0.18522192406137294,0.29369687769069436
C36,C17,Icam1,Spn,0.23636366,0.972,0.05454547,-0.21022595498984029,-3.5457249944920575,0.023204308,0.2780283,1.0,0.2945383549670464
C17,C17,Cxcl14,Cxcr4,0.23750004,0.206,0.05597224,0.015372760602949242,1.676791204284834,0.54372627,0.28062728,0.6026725550537595,0.3040090232364293
C17,C17,Gnai2,Adcy7,3.716666,0.941,4.51111,-0.013991646990678243,-1.781994216602745,0.26841578,0.7778825,1.0,0.3048821534935633
C36,C17,Fadd,Tradd,0.24053034,0.039,0.0568182,0.2901038427762983,0.34844051501206896,0.41880834,0.28214392,0.5983172156704797,0.31345759497630565
C17,C17,Lgals1,Ptprc,3.5583339,0.875,12.64167,-0.004096425629523469,-26.66348788801207,0.18992974,0.85428303,1.0,0.31787323837193915
C17,C36,Tnfsf13b,Tfrc,0.24924245,0.028,0.05757577,0.24534399154434952,0.5710140429560239,0.7570978,0.28348717,0.4819556942643495,0.3228840336950691
C17,C17,Psap,Sort1,12.525002,0.0,3.5286813,0.04893201276193562,101.85042945318025,0.53838205,0.7559421,0.2455158088025494,0.3228840336950691
C36,C36,Gnai2,F2r,4.9999995,0.014,4.338843,0.9226314126583663,2.9365686020471515,0.55466884,0.77450067,0.1030952167411442,0.3244510203291174
C17,C36,Ccl12,Ccr2,3.7181826,0.862,4.327274,-0.19321190129135285,30.997340111630763,0.17420156,0.77426744,1.0,0.32776023561380235
C36,C36,Tgfb1,Eng,3.681818,0.001,4.2809916,0.940364502808051,9.596635066062213,0.52191174,0.77332634,0.04591103626203603,0.3310830042079918
C17,C17,Mfge8,Itgav,0.29583335,0.916,0.058333334,-0.03877619418163155,-0.6629250571457851,0.09944815,0.28481665,1.0,0.3322884274992406
C17,C17,Hspa8,Ldlr,5.7666664,0.987,4.2741666,-0.027876218900606695,-1.4306100853556272,0.22775736,0.77318645,1.0,0.33441923074946317
